,"tactile_static_data.left.std.clip(ret/60.0, -10, 10)","tactile_static_data.right.std.clip(ret/60.0, -10, 10)",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1528115886.26,0.28703466844824127,0.27155479445003017,0.16632678115925026,0.24815229819117368,-0.06609999418258668,0.11660000115633012,0.035800056457519394,-0.0002599999774247408,0.0013600000296719373,-0.00968000024557114,0.20005701270417403,0.1001325748915387,0.002124238476936033,0.005225833726133077,-0.0740102897036188,0.003439368771725527,0.012818093135776339,-0.027038611495736782
1528115886.36,0.2986542241321619,0.2650982468127857,0.13031147590397504,0.239144360026557,-0.026499989032745364,0.060599997341632836,0.05160007476806626,9.313225700618294e-12,0.0024200000218115745,-0.0089800001680851,0.213001726501092,0.10227476441798279,-0.008636394796668766,0.020501739964111775,-0.08023842827896585,0.031652441489113385,0.04700786919293269,-0.02807709816004198
1528115886.46,0.3006414479738515,0.2730470297140315,0.15028852773795198,0.24360504690808288,-0.029899990558624266,0.035999998375773425,0.04040004730224595,0.00076000003144145,0.0027800000435672704,-0.008840000033378603,0.227945381284259,0.09727032092076637,-0.0012603659550534307,0.019520653954508544,-0.08605643529613338,0.014419635326104754,0.03537973763908507,-0.015676169337944773
1528115886.56,0.2884233741140691,0.2682223740674708,0.15986041757846475,0.24461647913155754,-0.04629998922348023,0.022599996849894513,0.06460002899169909,0.0007000000402331352,0.0024800000316463414,-0.008939999938011171,0.2281526414151118,0.09491536366609155,0.001291320292621075,0.01327929566068805,-0.08784011445957675,0.0015010091761247504,0.0330971876327744,-0.0013613431269530532
1528115886.66,0.27958633425709184,0.25265818120973305,0.1402370826758033,0.2533073737000776,-0.04569998979568482,0.00039999894797801416,0.049200019836425635,0.0014000000432133675,0.0031600000336766245,-0.009179999828338625,0.2262847781511202,0.08872617475637269,-0.0043179753774290385,0.01548869049546026,-0.08657990920204091,0.013398585877726209,0.04437000404476786,-0.023640306438760767
1528115886.76,0.30560220172317665,0.24910066206285328,0.1521633210602235,0.2671596701035725,-0.06529999017715454,-0.05560000188648702,0.04520000457763658,0.0023200000263750554,0.004080000072717666,-0.009299999773502349,0.22711998327352834,0.07266935683208413,2.0242369968510865e-05,0.01293910814156649,-0.08652499214809767,0.010542773044831998,0.031335214746042256,-0.00884620252653585
1528115886.86,0.32018783364171294,0.25829779371630956,0.16355949012051607,0.266017706544292,-0.074499990940094,-0.06400000102818013,0.05580005645751939,0.0022400000505149362,0.0036000000685453416,-0.009479999840259552,0.2254625158537665,0.0635341963495336,0.010229917715519926,0.007021623798096005,-0.08734591852207038,-0.0031156286765750057,0.00541163809481055,0.015240564343789533
1528115886.96,0.3147064388915717,0.24149604586792567,0.15996241982739656,0.2664819407491391,-0.020299990177154545,-0.01880000025033951,0.08080005645751939,0.001480000028386712,0.0029600000381469725,-0.009879999905824662,0.2458019567191876,0.05978980274047868,0.008799221244285073,0.0034165557101083783,-0.09607837770155883,-0.0021675188627683275,0.013171478194200129,0.0045412051879680435
1528115887.06,0.32122673379663524,0.25040498135929634,0.1578539646569308,0.26180294023598444,0.0009000134468078527,-0.05599999904632569,0.054400062561035016,0.0015000000316649676,0.0031400000303983687,-0.009659999907016754,0.2644790808261635,0.05385392235725742,0.009994503818766723,0.0019454531707179543,-0.10353957400616592,0.0032016639286919285,0.008636964208516701,-0.0111795134118143
1528115887.16,0.3165847803927558,0.25830913352256424,0.18342481702933114,0.26965811552341074,-0.01729998826980591,-0.04340000152587892,0.07560009002685533,0.0014600000064820052,0.0029800000414252283,-0.010039999932050705,0.26593255618035955,0.05043720271509489,0.016502727355509506,-0.002128572895653689,-0.10445651588462423,0.0007687942363307635,1.0261567781191545e-05,0.004902188545352366
1528115887.26,0.30975763028803427,0.26156872013184806,0.16083834944996303,0.27750802435863575,-0.0034999918937683155,-0.023000002503395085,0.05800006866455064,0.0015599999856203796,0.002259999997913838,-0.010679999887943268,0.2669622452177571,0.05409479975498195,0.009651890045384968,-0.008130250459923353,-0.10352308246978331,-0.01542001070585966,0.01140970455872443,0.014712068552635233
1528115887.36,0.3206794185718026,0.281216437551891,0.15013925413693707,0.2828495106719598,-0.009499995708465579,-0.00040000259876251266,0.008000068664550636,0.0018999999668449165,0.002600000016391277,-0.010699999928474428,0.2423167920154857,0.0478672175861731,0.00505089226420979,-0.01056338439252933,-0.0945046294190996,-0.01981215502135896,0.009966584745323361,0.0021828507842557364
1528115887.46,0.35309262840761535,0.3117052244043273,0.15554005595895223,0.2959750151586476,-0.049699995517730716,0.022199994921684264,-0.034599876403808745,0.0021199999749660493,0.003200000040233135,-0.011079999953508378,0.18962662427458732,0.05751479728505399,0.0044467656954251915,-0.009507731841864965,-0.07286655089308408,-0.009774671803395255,-0.0030759042323169755,-0.005013664970766926
